F1_S1,F2_S1,F1_S2,F2_S2,DecayRatioCycle,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
0.0078125,0.011719,0.011719,0.023438,0.0029645,-0.39408,-0.00061602,0.18087,0.1224,0.018972,0.016893,0.076703,0.10449,0.059998,-0.000829,-0.0032183,0.02244,0.039866,0.027704,0.0098537,normal
0.011719,0.027344,0.011719,0.046875,0.026295,-0.6141,-0.32274,0.48743,0.17656,0.015815,-0.0096571,0.053192,0.026968,0.06013,0.030247,0.1146,-0.1099,0.052648,0.089092,-0.015951,normal
0.011719,0.0078125,0.011719,0.0078125,0.0075921,0.00058662,0.053116,-0.042074,0.068414,0.088625,0.13527,0.1774,0.15964,0.13794,0.11335,0.047593,-0.0079517,0.006036,0.062534,0.027153,abnormal
0.0078125,0.013672,0.011719,0.011719,0.018084,0.4662,0.21757,0.13456,0.054158,0.067083,0.19275,0.39897,0.29373,0.21458,0.088193,0.043381,0.066193,0.20225,0.24742,0.075165,normal
0.011719,0.015625,0.015625,0.0078125,0.0085483,-0.30879,-0.17257,0.14337,0.23204,0.20631,0.0891,0.090099,0.0046552,0.10296,-0.1332,0.14858,0.018608,0.063336,-0.051672,-0.035233,normal
0.015625,0.0078125,0.015625,0.027344,0.0080951,-0.23342,-0.30317,-0.13042,0.06636,0.26284,0.15771,0.013759,-0.10907,0.077928,0.036762,-0.12818,0.03508,0.064255,0.096867,0.01972,normal
0.011719,0.03125,0.046875,0.011719,0.031261,0.28446,-0.18874,-0.17699,0.064694,0.16176,0.17607,0.16724,0.084062,0.084423,0.017262,-0.031865,0.14372,0.075706,0.068331,-0.034141,normal
0.023438,0.011719,0.015625,0.03125,0.018305,-0.17816,-0.11911,-0.062548,0.00046192,0.20482,0.13315,0.021191,0.041933,0.045654,-0.0066739,0.01585,0.0046312,0.062255,-0.048609,0.10116,normal
0.015625,0.0039062,0.03125,0.015625,0.021392,-0.16547,-0.27104,-0.049844,0.12635,0.13706,0.18571,0.070921,0.11976,-0.17106,0.028228,0.098631,0.076978,-0.0031344,-0.057722,0.061866,normal
0.039062,0.023438,0.015625,0.046875,0.023328,-0.57301,-0.36811,0.256,0.31229,0.070898,-0.016884,-0.11905,0.16132,0.0022249,-0.02816,0.073373,-0.047609,0.040276,0.016301,0.0042105,normal
0.017578,0.011719,0.015625,0.015625,0.0099685,-0.22424,-0.17328,0.11935,0.241,0.1766,0.097492,0.03037,0.063601,0.06922,0.003084,0.046022,-0.0022871,0.0082877,0.050507,0.012657,normal
0.015625,0.015625,0.023438,0.0097656,0.014676,-0.44891,-0.17436,0.058191,0.15567,0.04661,0.092772,0.046524,0.010557,-0.00044661,0.055589,0.036061,-0.058219,-0.0029467,0.068704,-0.023636,normal
0.015625,0.015625,0.023438,0.011719,0.0068092,0.21748,0.028829,-0.10477,0.1302,0.22603,0.18603,0.21877,0.14915,0.17467,0.03799,0.055097,-0.044562,0.045539,0.12536,0.057216,normal
0.046875,0.015625,0.0625,0.03125,0.053852,-0.48627,-0.23552,0.19001,0.21899,0.10826,0.0059235,-0.022602,0.016003,-0.023712,0.025308,0.080945,-0.048419,-0.0075735,-0.022653,0.054926,normal
0.011719,0.0078125,0.011719,0.03125,0.0031807,-0.79008,0.045353,0.24351,0.25334,-0.10341,0.11807,-0.10383,0.13547,0.050879,0.0039433,-0.12318,0.062973,0.028562,-0.016204,-0.041554,normal
0.011719,0.0078125,0.015625,0.039062,0.0041656,-0.48208,-0.17217,0.066409,0.14695,0.13436,0.10717,0.068736,0.024581,0.019778,-0.019794,0.038055,0.044054,0.041134,0.017181,0.020809,normal
0.011719,0.0078125,0.027344,0.0078125,0.018815,0.13827,-0.081488,-0.0082327,0.051181,0.053317,0.094049,0.11566,0.091536,0.076134,0.055378,0.022956,-0.030802,0.03515,0.032322,0.028048,normal
0.015625,0.015625,0.015625,0.015625,0.018032,-0.019342,-0.39476,-0.0082268,0.1085,0.16393,0.12853,0.12379,0.12682,-0.070025,-0.02478,0.11366,-0.0063977,-0.083634,0.088383,0.098795,normal
0.015625,0.03125,0.019531,0.015625,0.077369,-0.13667,-0.2115,-0.068919,-0.038823,0.23697,0.16424,0.043442,0.044536,0.0060945,0.083536,-0.055336,-0.013149,0.02766,0.11846,-0.012824,normal
0.0078125,0.015625,0.0097656,0.0078125,0.01641,-0.055387,-0.32373,-0.077731,0.090732,0.11954,0.12165,0.14948,0.064893,-0.0099542,-0.030222,0.046314,0.0030718,0.022388,0.1079,-0.063516,normal
0.0078125,0.015625,0.0097656,0.0078125,0.80112,1.2489,1.6883,2.0353,2.293,2.4815,2.4585,2.3722,2.1286,1.8356,1.5073,1.1609,0.75794,0.46031,0.24379,0.084475,abnormal
0.019531,0.0078125,0.023438,0.0039062,0.034052,-0.030258,-0.086212,0.062005,0.20433,0.093866,0.15879,0.043544,-0.011403,0.067635,0.0079005,-0.017723,0.019492,-0.0094494,-0.022816,0.057327,normal
0.015625,0.011719,0.015625,0.046875,0.034856,-0.037431,-0.28639,-0.059939,0.044411,0.041958,0.13215,0.059592,0.13677,0.02094,0.098182,0.018754,-0.10373,0.034707,-0.070833,0.16037,normal
0.011719,0.03125,0.015625,0.039062,0.012011,0.15991,-0.099628,0.020423,0.02316,0.17447,0.23406,0.092198,-0.0027986,-0.07874,-0.0031262,0.19779,0.077067,0.0094241,-0.060739,-0.0075197,normal
0.0039062,0.011719,0.0039062,0.011719,0.017323,0.09129,-0.051137,0.14079,0.29977,0.28898,0.12655,-0.018979,0.07711,0.028638,0.10961,0.096183,0.032852,0.010348,0.056337,0.017923,normal
0.015625,0.0078125,0.015625,0.023438,0.0070557,0.17767,-0.20114,-0.22012,-0.031395,0.034487,0.074076,0.25371,0.15408,0.01009,-0.0083907,-0.049501,0.0414,0.086358,0.11083,0.057078,normal
0.015625,0.03125,0.019531,0.039062,0.0035026,-0.24064,-0.2032,-0.16965,0.13856,0.25815,0.11866,-0.1208,-0.0043454,0.079836,0.074286,0.072467,-0.045918,0.05282,0.01105,-0.053855,normal
0.037109,0.019531,0.046875,0.03125,0.053284,0.47816,-0.069402,-0.053577,0.094083,0.2091,0.17396,0.17174,0.11004,0.13729,0.067741,-0.024195,0.0084151,0.038085,0.078929,-0.01887,normal
0.015625,0.039062,0.015625,0.015625,0.0084838,0.1458,-0.21858,-0.20867,0.044821,0.14691,0.19576,0.12624,-0.05833,-0.0311,0.0098952,0.086625,0.11371,0.039594,-0.030626,0.0067789,normal
0.0078125,0.015625,0.0039062,0.046875,0.026072,-0.48864,-0.1684,0.25732,0.24306,0.10501,-0.028481,0.018002,0.12918,0.0079578,0.004262,0.042405,0.040244,0.049927,0.014145,-0.015977,normal
0.015625,0.03125,0.015625,0.03125,0.0076886,-0.04862,-0.3291,-0.17023,0.17487,0.24025,0.23865,0.0001562,-0.11344,-0.02881,0.10658,0.0053006,0.096361,0.066509,0.017295,-0.061321,normal
0.03125,0.03125,0.019531,0.023438,0.012139,-0.011857,-0.21453,-0.09028,0.032616,0.31951,0.19215,0.056389,-0.015473,-0.025608,0.06756,-0.010303,0.065676,0.020926,-0.019754,0.03745,normal
0.011719,0.015625,0.0625,0.011719,0.03729,0.3049,-0.083834,-0.16332,0.14099,0.11276,0.27585,0.089404,0.19218,0.16052,0.091955,0.14158,-0.10385,0.03394,0.0068064,-0.020527,normal
0.011719,0.03125,0.046875,0.011719,0.017651,-0.41153,-0.2303,0.27172,0.22552,0.16041,0.030226,0.028311,0.009523,-0.021769,0.19147,-0.0088861,-0.060034,0.078203,-0.0035416,-0.020199,normal
0.011719,0.03125,0.046875,0.011719,0.75408,1.3439,1.8154,2.2102,2.4747,2.6091,2.5608,2.3895,2.0816,1.7397,1.3769,1.0026,0.66748,0.40871,0.24073,0.082324,abnormal
0.011719,0.0078125,0.015625,0.015625,0.0052301,-0.15164,-0.0033911,0.016462,0.14024,0.13811,0.078013,0.16243,0.038036,0.038131,0.027102,0.08032,-0.083011,-0.0058287,0.05508,-4.62E-05,abnormal
0.0078125,0.0078125,0.015625,0.023438,0.046109,-0.07783,-0.18006,-0.16929,-0.011165,0.056434,0.058863,0.1052,0.15592,0.075838,0.070186,-0.01308,-0.061166,-0.00017963,-0.031175,0.034634,normal
0.066406,0.0078125,0.058594,0.03125,0.043905,-0.43643,-0.0076415,0.12715,0.19087,0.112,0.052339,0.11616,0.071525,0.02193,0.0040634,0.069442,0.055938,0.073584,0.017542,-0.085673,normal
0.011719,0.019531,0.013672,0.035156,0.58652,0.7987,0.878,0.74289,0.72385,0.64696,0.54941,0.50147,0.47668,0.4928,0.40825,0.37468,0.29385,0.27748,0.2158,0.13431,normal
0.015625,0.015625,0.03125,0.054688,0.0087935,0.47075,-0.10106,-0.028532,0.052651,-0.0014542,0.17534,0.30438,0.10839,0.17975,0.017922,0.15202,-0.085908,-0.15653,0.1368,0.060959,normal
0.0039062,0.021484,0.0078125,0.029297,0.023786,-0.29734,-0.076404,0.055876,0.17844,0.11283,0.026919,0.067018,-0.0047597,0.0048834,0.06101,0.0053039,-0.017556,0.032238,-0.007105,0.037463,normal
0.015625,0.015625,0.023438,0.015625,0.0063578,-0.13472,-0.15288,-0.10074,0.026338,0.13517,0.14883,0.086132,0.053951,0.09061,-0.050077,0.063227,0.043725,-0.012756,0.03847,-0.019207,normal
0.03125,0.03125,0.015625,0.015625,0.014679,-0.56693,-0.14822,0.071921,0.21068,0.14752,0.044207,-0.048922,0.017462,0.02314,0.076081,0.030591,0.062789,-0.026061,0.02561,0.053558,normal
0.0078125,0.015625,0.011719,0.015625,0.0082439,-0.31651,-0.25954,0.013568,0.035471,0.16045,0.11106,0.035234,-0.0058977,-0.024429,0.032594,0.002592,0.016936,0.037417,0.016777,-0.020133,normal
0.019531,0.015625,0.023438,0.015625,0.010138,-0.017803,-0.3435,0.11027,0.12014,0.12981,0.19296,0.00040957,0.00023439,0.031724,0.078143,0.060373,-0.0024985,-0.045318,0.028273,0.081085,normal
0.011719,0.0078125,0.015625,0.03125,0.020401,0.18869,-0.17482,-0.037657,-0.031902,0.13687,0.11966,0.089636,0.099408,0.16557,0.077962,-0.0089717,-0.073293,0.018998,-0.034796,0.1008,normal
0.03125,0.03125,0.023438,0.023438,0.030614,-0.084657,-0.25155,-0.06533,0.0095367,0.12806,0.087879,0.19332,0.14635,0.044036,-0.025264,-0.0022478,0.014893,0.11439,-0.020875,0.048704,normal
0.019531,0.011719,0.019531,0.015625,0.0072114,0.27272,-0.084164,-0.21199,0.038825,0.2549,0.14314,0.21331,0.13079,0.0946,-0.14699,0.013694,0.086523,0.017216,0.15651,-0.023285,normal
0.011719,0.011719,0.015625,0.015625,0.016588,-0.3546,-0.018808,0.018955,0.16377,-0.019624,0.11287,0.018035,0.083817,0.048996,-0.014751,0.079235,0.071219,-0.034287,0.098252,0.012081,abnormal
0.015625,0.03125,0.03125,0.015625,0.013433,-0.18981,-0.2249,0.07645,0.10333,0.095261,0.1267,0.048021,-0.021947,0.1062,0.071632,-0.021874,-0.0069241,0.11595,0.14224,0.02619,normal
0.015625,0.015625,0.054688,0.021484,0.02698,-0.56423,-0.35433,0.28549,0.22141,0.05677,0.015019,-0.10718,0.049338,0.039233,0.10878,0.021437,-0.084659,0.035354,0.046717,-0.0052709,normal
0.015625,0.03125,0.046875,0.0625,0.020273,0.34526,-0.092209,-0.052239,0.061711,0.049371,0.19973,0.24211,0.20409,0.014763,-0.083074,0.064147,0.0017562,0.011432,0.01684,-0.080196,normal
0.015625,0.03125,0.039062,0.023438,0.01809,0.26164,-0.14969,-0.11657,-0.042937,0.044821,0.23349,0.21689,0.06914,0.090853,-0.027831,-0.084249,0.0015748,0.12048,0.0642,-0.049446,normal
0.03125,0.0078125,0.015625,0.015625,0.0083225,0.081916,-0.31536,-0.046784,0.16298,0.089622,-0.0094046,0.065322,0.02717,0.093606,0.13999,-0.0039329,0.066513,-0.040249,-0.022298,-0.01808,normal
0.015625,0.015625,0.046875,0.015625,0.013855,0.18832,-0.13134,-0.036574,0.090246,0.12882,0.21868,0.12904,0.047591,0.025125,0.029486,0.051141,-0.0072417,-0.068232,0.05388,-0.013107,normal
0.011719,0.0078125,0.015625,0.0078125,0.02503,0.55454,0.22821,0.18689,0.24948,0.14326,0.23174,0.29261,0.17946,0.082928,0.13694,0.09009,0.12127,0.086656,0.079105,0.10345,normal
0.027344,0.0097656,0.027344,0.015625,0.019234,-0.4292,-0.18705,0.039127,0.23849,0.17672,-0.056914,0.12706,-0.020832,0.03486,0.044176,0.023304,0.011025,0.057688,0.019987,-0.012978,normal
0.019531,0.023438,0.015625,0.03125,0.014639,0.46256,0.094628,-0.0369,0.14911,0.093647,0.15703,0.11492,0.12209,0.091771,0.10537,0.066119,0.10058,0.11106,0.071725,0.098722,normal
0.0097656,0.013672,0.0078125,0.017578,0.01335,-0.40124,-0.018512,0.080041,0.066766,0.017998,0.06243,0.11283,0.083208,0.0058815,0.019089,0.0050163,0.0027044,-0.021275,0.028817,0.13492,abnormal
0.011719,0.046875,0.054688,0.011719,0.013346,0.24779,0.017163,-0.0086153,-0.027002,0.1511,0.20331,0.18956,0.16509,-0.03466,0.0097815,0.1212,0.17123,0.039874,0.019355,-6.58E-05,normal
0.023438,0.011719,0.03125,0.015625,0.02413,0.018449,-0.0090631,0.0066996,0.078063,0.17565,0.28476,0.13601,-0.00046247,0.014924,0.054038,0.10535,0.018393,0.085957,0.076674,-0.077961,normal
0.03125,0.035156,0.023438,0.011719,0.0086596,-2.0451,1.9667,-0.83204,-0.3961,1.0379,-0.76238,0.44176,-0.37914,0.26233,0.084277,-0.43588,0.63761,-0.51638,0.27112,-0.062254,normal
0.0078125,0,0.015625,0.0078125,0.0027499,-0.041501,0.11569,0.067198,0.18489,0.072972,0.23267,0.095754,0.14123,0.083247,0.14108,-0.0037405,0.074523,-0.018641,-0.0034235,0.036787,abnormal
0.0097656,0.03125,0.046875,0.054688,0.051837,-0.59873,-0.15719,0.41368,0.1781,0.097827,0.083832,-0.063439,0.080943,0.19789,0.07911,-0.026186,0.0060202,0.019862,0.1221,0.057463,normal
0.023438,0.0078125,0.03125,0.0078125,0.030069,0.10504,-0.031139,-0.0041827,0.23338,0.2126,0.24685,0.13716,0.072356,0.047405,0.08916,0.022812,0.1052,0.10115,0.062161,0.0031254,normal
0.023438,0.0078125,0.03125,0.0078125,0.55453,1.4141,1.751,1.9129,1.8757,1.739,1.5925,1.5228,1.3814,1.1485,0.9507,0.68727,0.47202,0.33504,0.22401,0.12592,abnormal
0.035156,0.046875,0.011719,0.039062,0.022514,-0.19254,-0.2269,0.15576,0.34174,0.17336,0.0065822,0.082171,0.022644,0.029203,0.070431,0.092999,-0.0082943,-0.0070175,-0.022215,0.077133,normal
0.015625,0.0078125,0.015625,0.03125,0.012725,-0.39083,-0.37227,-0.044651,0.38411,0.14754,0.083963,-0.043628,-0.074401,-0.082279,0.07903,0.12931,-0.044417,-0.097185,0.10965,-0.027703,normal
0.0078125,0.011719,0.0039062,0.0097656,0.01421,-0.10477,-0.16644,0.070565,0.17745,0.14546,0.099043,0.058671,-0.017016,0.052757,0.080086,-0.029798,0.082,0.10048,-0.017723,0.016498,normal
0.023438,0.039062,0.023438,0.046875,0.0054663,-0.69097,0.03611,0.16181,0.0079401,0.05126,0.13031,0.078733,-0.024877,-0.0078937,0.051678,0.035107,0.029151,0.020394,0.027685,0.0079166,normal
0.0078125,0.011719,0.0078125,0.011719,0.059706,-0.20842,-0.127,-0.044077,0.019546,0.038946,0.060425,0.052809,0.052363,0.048452,0.037496,0.0097016,-0.0085471,-0.022916,-0.0087209,0.0092835,normal
0.039062,0.039062,0.042969,0.054688,0.02328,0.44838,0.25404,0.1446,0.15412,0.3521,0.36917,0.22467,0.12915,0.090906,0.017105,0.12825,0.044723,0.095225,0.027347,-0.10933,normal
0.0078125,0.0078125,0.0078125,0.019531,0.003347,-0.46737,-0.35769,0.16563,0.23331,0.17625,0.065261,-0.16751,-0.037431,0.1155,0.1794,-0.04478,-0.028602,0.013313,0.032613,-0.0077636,normal
0.015625,0.015625,0.023438,0.046875,0.010451,-0.019822,-0.072556,0.032981,0.13335,0.051345,0.079554,0.047994,0.039993,0.086384,0.067743,0.11723,0.0070235,-0.057217,-0.015056,0.032976,normal
0.015625,0.015625,0.015625,0.0078125,0.012691,0.36332,-0.13663,-0.052575,-0.058539,0.1379,0.12328,0.19936,0.021987,0.05572,0.070579,0.027299,0.18909,-0.036354,0.023065,-0.074093,normal
0.011719,0.0078125,0.015625,0.0078125,0.042335,0.43003,0.25834,0.20535,0.12192,0.17127,0.2119,0.12906,0.027062,-0.0083978,0.0016043,0.032427,0.11479,0.065937,0.073866,0.086398,normal
0.042969,0.023438,0.03125,0.0625,0.064521,-0.65607,-0.14678,0.14171,0.25593,0.054979,-0.014037,-0.047984,0.069135,-0.022788,0.11044,-0.033117,0.016451,0.047311,-0.055173,0.079587,normal
0.011719,0.021484,0.015625,0.015625,0.041291,-0.5368,-0.28917,0.30108,0.33129,-0.045763,0.015536,-0.060293,-0.028653,0.13376,0.081802,-0.11325,0.054383,0.00079604,-0.034015,0.049478,normal
0.0078125,0.0039062,0.011719,0.0078125,0.011024,-0.61762,-0.17975,0.23761,0.13207,0.087496,0.10481,-0.096184,-0.0092548,0.10047,0.086891,-0.006336,-0.034409,0.025395,0.028052,0.054934,normal
0.03125,0.0078125,0.015625,0.015625,0.011899,-0.26906,-0.16436,-0.066587,0.05172,0.07527,0.12656,0.052395,0.066373,0.010255,0.019598,0.0014536,-0.010035,0.055254,0.013786,0.063453,normal
0.0078125,0.039062,0.015625,0.046875,0.016331,-0.96594,0.091442,0.32156,0.17089,-0.08947,0.11137,-0.067478,0.038539,0.050593,-0.042714,0.042446,0.002401,0.070894,-0.12817,0.070198,normal
0.019531,0.015625,0.0097656,0.023438,0.53636,0.8837,1.1818,1.2019,1.314,1.2902,1.3375,1.288,1.1946,1.0512,0.89561,0.72686,0.54863,0.40031,0.25552,0.15704,abnormal
0.019531,0.0078125,0.015625,0.03125,0.0054598,0.1398,-0.2606,-0.24337,-0.0050113,0.15825,0.25623,0.12921,0.088053,0.0061151,-0.073012,0.04823,0.074819,0.1017,-0.0045289,0.034394,normal
0.0078125,0.03125,0.015625,0.0039062,0.012013,0.055239,0.20806,0.11048,0.091537,-0.014332,0.10122,0.07389,0.039001,0.096627,0.022688,0.050976,-0.11733,0.038864,-0.010884,0.12719,abnormal
0.019531,0.03125,0.023438,0.046875,0.023725,-0.40001,-0.11309,0.15704,0.19193,0.039971,0.05667,0.039001,0.043291,0.03868,0.01882,0.041615,0.079651,-0.014726,0.0024221,-0.0010342,normal
0.019531,0.039062,0.03125,0.046875,0.018851,-0.66863,-0.21783,0.38228,0.32282,-0.053087,-0.072175,0.049968,0.13843,0.089618,-0.1048,-0.073315,0.14223,0.052103,-0.041736,0.0025896,normal
0.0078125,0.0078125,0.015625,0.015625,0.046279,-0.24875,-0.12264,-0.040239,0.0073097,0.027459,0.09254,0.14202,0.12976,0.093398,-0.024078,-0.073339,-0.033871,0.025652,0.089167,0.055802,abnormal
0.011719,0.0078125,0.0078125,0.046875,0.0022336,-0.16408,-0.28223,-0.020875,0.048742,0.067404,0.18082,0.13144,-0.024149,0.076651,-0.051012,0.00053491,0.08376,0.032595,0.14158,-0.056893,normal
0.015625,0.0078125,0.03125,0.023438,0.0081197,0.19159,-0.066426,-0.13162,0.093718,0.24341,0.18836,0.25837,0.10691,-0.012386,0.062791,0.062257,0.0017224,0.088818,0.092962,-0.049948,normal
0.015625,0.0078125,0.0078125,0.0078125,0.0047685,-0.16,-0.27883,-0.046616,0.19375,0.27094,0.11287,0.10203,-0.046967,0.039559,0.06586,0.056531,0.043482,0.021805,0.081532,0.01428,normal
0.015625,0.023438,0.019531,0.019531,0.010454,-0.079793,-0.18545,-0.11683,0.20048,0.27092,0.097718,0.046836,0.088737,-0.054057,-0.051094,0.26858,0.051438,-0.095621,0.06098,0.012437,normal
0.027344,0.0078125,0.023438,0.015625,0.028177,-0.28903,-0.14485,0.0048878,0.057218,0.080654,0.063451,0.048297,0.069599,0.09724,0.051797,0.022493,-0.043658,-0.018514,-0.00072167,0.083717,normal
0.027344,0.0097656,0.023438,0.015625,0.054269,-0.5874,-0.1095,0.30523,0.14823,0.049695,0.017549,0.092216,0.03189,0.0094137,0.065194,0.037611,-0.011891,-0.0056725,0.084702,0.028389,normal
0.011719,0.029297,0.0078125,0.03125,0.035198,-0.52721,-0.1069,0.33527,0.28398,-0.059668,0.070253,0.077895,0.10672,0.048858,-0.021599,0.014635,0.087232,-0.036553,0.055786,-0.0092868,normal
0.0078125,0.0078125,0.011719,0.035156,0.010086,-0.36026,-0.22955,0.1595,0.16912,0.0087005,0.050833,0.1305,-0.044499,0.025822,0.12331,-0.012462,0.047972,-0.081689,-0.013039,0.081831,abnormal
0.023438,0.0078125,0.019531,0.027344,0.0064021,-0.21843,-0.36866,0.0043734,0.29624,0.10148,0.069335,0.20955,0.001019,-0.029628,0.080749,0.017398,0.072629,0.042352,0.064866,-0.013709,normal
0.03125,0.0078125,0.03125,0.0097656,0.0069508,-0.14012,-0.33599,-0.11955,-0.026135,0.28331,0.2177,0.083009,-0.011977,0.02565,-0.023173,-0.0034056,0.014362,0.037668,0.052793,0.07725,normal
0.015625,0.042969,0.046875,0.011719,0.028951,0.14143,-0.14648,-0.2473,0.13046,0.22037,0.19968,0.14897,0.12895,0.046199,0.047373,0.044567,-0.09149,0.14393,0.020721,0.050014,normal
0.015625,0.015625,0.03125,0.015625,0.011787,0.099255,-0.23269,-0.10711,-0.039758,0.15577,0.17723,0.1784,0.11078,-0.0020813,0.01888,0.013728,0.073866,-0.013754,0.059886,-0.068688,normal
0.0019531,0.035156,0,0.0039062,0.019139,-0.033315,-0.26639,-0.088053,0.098803,0.075654,0.21774,0.061424,0.068565,0.093892,0.020726,0.0076882,0.065532,0.023054,0.030127,0.0014158,normal
0.011719,0.042969,0.011719,0.0078125,0.0028376,-0.45298,-0.0088139,0.16866,0.14832,0.03988,0.040769,0.12124,0.084155,0.02396,5.98E-06,-0.016486,0.02452,0.038222,-0.00071103,-0.0088492,normal
0.011719,0.023438,0.023438,0.013672,0.00987,-0.3756,0.032913,0.29543,0.14416,0.091699,0.10489,0.08148,0.25311,-0.07306,0.014021,-0.026429,0.13533,0.026434,0.029172,-0.010125,normal
0.023438,0.039062,0.023438,0.039062,0.032605,-0.39069,-0.17159,0.12249,0.17779,0.012788,0.15879,-0.042917,0.0047635,-0.002229,0.069495,0.013808,0.079676,-0.015381,0.030723,0.094649,normal
0.015625,0.0078125,0.042969,0.015625,0.015053,-0.0059446,-0.39052,-0.082173,0.13032,0.26111,0.24699,0.037287,-0.058393,-0.039162,-0.020976,0.0084349,0.037643,0.11948,0.020791,-0.1022,normal
0.015625,0.015625,0.011719,0.035156,0.018138,0.13789,-0.057553,0.030471,0.16383,0.14734,0.21748,0.033299,0.17028,0.018339,0.11505,0.043352,-1.91E-05,0.065437,-0.032957,0.07348,normal
0.03125,0.046875,0.011719,0.050781,0.029622,-0.17162,-0.22207,0.16959,0.29146,0.17338,0.14824,-0.057416,0.037703,0.0039871,0.0099502,0.09544,-0.04271,0.003288,0.052885,-0.040443,normal
0.023438,0.046875,0.03125,0.011719,0.0099839,-0.78279,0.16066,0.20708,-0.056271,0.037589,0.17824,0.079801,-0.10746,-0.10755,0.058366,0.10442,0.044259,-0.0094135,0.010744,0.020804,normal
0.035156,0.0078125,0.0078125,0.054688,0.016092,-0.53058,-0.36501,0.032239,0.42852,0.11969,-0.075202,-0.11174,0.059837,0.077258,0.035579,-0.026592,0.02159,-0.015652,-0.064589,0.11337,normal
0.0039062,0.015625,0.011719,0.015625,0.0079385,-0.55736,0.03745,0.0077371,0.028304,-0.021736,0.14741,0.023672,0.11138,-0.02038,0.014329,-0.041593,0.01507,-0.00090928,0.01735,0.003759,abnormal
0.023438,0.015625,0.039062,0.0078125,0.050452,0.32462,0.031898,-0.062992,0.010441,0.22532,0.25425,0.2715,0.072014,-0.037574,0.074173,0.047274,0.061016,0.11218,0.0015252,0.0037131,normal
0.023438,0.03125,0.042969,0.015625,0.026384,0.46696,0.15677,0.06151,0.027409,0.18141,0.30696,0.33808,0.27762,0.19057,0.039774,0.067656,0.043095,0.052639,0.036823,0.030678,normal
0.015625,0.0078125,0.011719,0.042969,0.0095253,-0.11419,-0.20178,-0.076496,0.091837,0.18458,0.15042,0.17317,0.027307,0.048393,-0.12016,0.034695,0.086961,0.090605,0.030676,0.021805,normal
0.0078125,0.011719,0.015625,0.0039062,0.025334,-1.1194,0.43524,0.28582,-0.1786,-0.035819,0.18096,0.075211,-0.10367,-0.010087,0.090259,0.0554,-0.03385,-0.012236,-0.0014473,0.02968,normal
0.015625,0.046875,0.015625,0.03125,0.015879,-0.29255,-0.40032,0.026097,0.13894,0.16197,0.074685,-0.076082,0.044846,0.06445,0.0092708,0.055207,-0.040004,0.015706,-0.038022,0.016009,normal
0.015625,0.0078125,0.023438,0.035156,0.0098932,-0.32031,-0.09407,0.052234,0.12817,0.14458,0.091487,0.033051,0.0086959,0.044455,0.0060614,0.0077153,0.0041806,0.01163,-0.0084479,0.019394,normal
0.0078125,0.015625,0.03125,0.0625,0.018903,-0.38721,-0.252,0.18271,0.28913,0.029005,0.058077,0.035179,-0.01882,-0.01165,0.074709,0.16101,-0.014411,-0.14998,0.0052632,0.1059,normal
0.0078125,0.0078125,0.015625,0.015625,0.012591,-0.1497,-0.18861,-0.15148,0.0085111,0.03509,0.1393,0.045057,0.07322,0.015914,0.048162,-0.051065,-0.001444,0.0063481,-0.010488,0.045447,abnormal
0.015625,0.046875,0.015625,0.03125,0.01559,-0.21879,-0.090398,0.19115,0.19352,0.13785,0.109,0.11493,0.066346,0.041893,0.054512,0.02306,0.023214,0.051067,0.065855,0.027785,normal
0.027344,0.011719,0.023438,0.03125,0.015884,0.079549,-0.073217,0.034949,0.073289,0.15714,0.23734,0.2433,0.10032,0.063373,0.065371,0.041454,0.079734,0.012219,0.03817,0.031346,normal
0.015625,0.0078125,0.019531,0.046875,0.022126,-0.057578,-0.22277,0.010724,0.15867,0.20446,0.22041,0.13254,-0.021769,-0.013954,-0.019559,0.022386,0.044789,0.038727,0.053655,0.014323,normal
0.011719,0.039062,0.046875,0.019531,0.021801,-0.13366,-0.085901,-0.0070603,0.064355,0.0625,0.039178,0.030901,0.036522,0.069875,0.060058,0.063612,0.011723,0.0060427,-0.0087901,-0.012902,normal
0.023438,0.015625,0.015625,0.042969,0.010451,-0.14893,-0.22848,0.030866,0.26572,0.25677,0.025579,0.069132,0.1341,0.065462,0.015396,0.023217,0.054543,-0.024209,0.094363,0.066453,normal
0.011719,0.019531,0.03125,0.03125,0.01744,0.036695,-0.24605,0.11029,0.22102,0.29408,0.13859,-0.0031145,0.15909,0.036035,0.1301,-0.0017583,0.13847,0.022424,0.034171,0.18881,normal
0.03125,0.027344,0.011719,0.054688,0.066041,-0.78099,-0.23118,0.71274,-0.17386,0.14571,0.0091218,-0.030487,0.17226,-0.15446,0.13023,0.015676,-0.033372,0.15727,-0.11438,0.094738,normal
0.011719,0.015625,0.023438,0.039062,0.016066,0.2639,-0.15743,-0.12899,0.091405,0.23539,0.31832,0.19354,0.00099073,0.10327,0.14301,0.0024495,-0.028497,0.012374,0.083744,0.07515,normal
